product_id,scope,position,name,url,width,height,format,risk
10000044007878,detail,1,Product dimensions,https://sc04.alicdn.com/kf/Sf6a31fc66468494f922e0599c95c498bo.jpg,1200,1200,JPEG,
10000044007878,detail,2,Product dimensions,https://sc04.alicdn.com/kf/Sc8781044e2524ecdafe0f9f6b7e0a8d85.jpg,1200,1200,JPEG,
10000044007878,detail,3,Product dimensions,https://sc04.alicdn.com/kf/S7b32f0c573864fc5a90d8a6f1cddd436i.jpg,1200,1200,JPEG,
10000044007878,detail,4,Product dimensions,https://sc04.alicdn.com/kf/Sd4062f340a1b49029cfbcd672b1e1ad2L.jpg,1200,1200,JPEG,
10000044007878,company,1,Production workflow,https://sc04.alicdn.com/kf/Sc1dc6ec7d435404db6a31c6938a734a0g.png,1254,1254,PNG,
10000044007878,company,2,Factory profile,https://sc04.alicdn.com/kf/Sdc4e18f098e142b797df687e8befbfa14.png,1500,1492,PNG,
10000044007878,company,3,Competitive advantages,https://sc04.alicdn.com/kf/Sfea34bbd56ae4d0583aa855838eb1454F.png,1500,1364,PNG,
10000044007878,company,4,Extended company profile,https://sc04.alicdn.com/kf/Sf587c854711748af9759e77ce5aeb03c3.png,1254,1254,PNG,
10000044007878,company,5,Packaging & shipping specifications,https://sc04.alicdn.com/kf/S2a3af5690d524680824086ad8419dbc9G.png,1254,1254,PNG,
1601924345456,sku_color,1,Black,https://sc04.alicdn.com/kf/S5ee9f570c7c241159982e56104ef78c59.jpg,1000,1000,JPEG,
1601924345456,sku_color,2,Pink,https://sc04.alicdn.com/kf/S93bae5af796b4a0fb1b32cb3d41dd831v.jpg,1000,1000,JPEG,
1601924345456,sku_color,3,Off White,https://sc04.alicdn.com/kf/S79c859c4a1954cd1a997c6243cfa4970e.jpg,1000,1000,JPEG,
1601924345456,sku_color,4,Grey,https://sc04.alicdn.com/kf/Sb343ded6b6184fffbf4c6709a4737f2.jpg,,,,DOWNLOAD_ERROR:HTTPError:HTTP Error 404: Not Found
1601924345456,detail,1,Detail shot,https://sc04.alicdn.com/kf/A8273b8263fa049ecb2f7883b6879a555G.png,1200,1200,JPEG,
1601924345456,detail,2,Other product images,https://sc04.alicdn.com/kf/Af56ce925b77c40579a249f6c2b65c132V.png,1200,1200,JPEG,
1601924345456,detail,3,Product dimensions,https://sc04.alicdn.com/kf/A286e2a3b5d954c67a4925c27c5b8166eW.png,1200,1200,JPEG,
1601924345456,detail,4,Other product images,https://sc04.alicdn.com/kf/A52f58276a43a498a9cb0a14b674d4b21v.png,1200,1200,JPEG,
1601924345456,detail,5,Other product images,https://sc04.alicdn.com/kf/A9f2ca0cc2be74d949d73f2536b93aed86.png,1200,1200,JPEG,
1601924345456,detail,6,Other product images,https://sc04.alicdn.com/kf/A0cf0bc6c7df54523a53ddbca69ae8a42S.png,1200,1200,JPEG,
1601924345456,company,1,Company overview,https://sc04.alicdn.com/kf/S85b6763402114d958afb753952d130e6n.png,1500,1470,PNG,
1601924345456,company,2,Production workflow,https://sc04.alicdn.com/kf/Hc99422065f7644c18da852e6adbd4a40u.png,1500,1200,PNG,
1601924345456,company,3,Competitive advantages,https://sc04.alicdn.com/kf/S08bdd1a31b3541f78e50f4b8be26cfadA.png,1500,1364,PNG,
1601924345456,company,4,Packaging & shipping specifications,https://sc04.alicdn.com/kf/H9c98f0404800441cb760040394aa2294d.png,1500,899,PNG,
1601924345456,company,5,Factory profile,https://sc04.alicdn.com/kf/Sb785a174a04043129c63a39a19df1c2ep.png,1500,1492,PNG,
1601939752005,sku_color,1,Grey,https://sc04.alicdn.com/kf/Sa5cf5d5ec80b495c91f852062f178df5p.jpg,900,900,JPEG,
1601939752005,sku_color,2,Black,https://sc04.alicdn.com/kf/S9d5a26f942c4424b92575d1d1de95645H.jpg,900,900,JPEG,
1601939752005,sku_color,3,Brown,https://sc04.alicdn.com/kf/S5e83980b47c741668b5d8b4f6cc8e4bdt.jpg,900,900,JPEG,
1601939752005,detail,1,Scene image,https://sc04.alicdn.com/kf/Scf04d08b578f49a7affa97416887baa7w.jpg,1200,1200,JPEG,
1601939752005,detail,2,Product dimensions,https://sc04.alicdn.com/kf/Sa7449eac684b49baa26465caa45525f0b.jpg,1200,1200,JPEG,
1601939752005,detail,3,Detail shot,https://sc04.alicdn.com/kf/Sd42fc2ee64f843dcb264cd942523e5f4j.jpg,1200,1200,JPEG,
1601939752005,detail,4,Other product images,https://sc04.alicdn.com/kf/Se74b4ba3c9b448c79e0106aaae79e8adW.jpg,1200,1200,JPEG,
1601939752005,company,1,Packaging & shipping specifications,https://sc04.alicdn.com/kf/Sc1dc6ec7d435404db6a31c6938a734a0g.png,1254,1254,PNG,
1601939752005,company,2,Production workflow,https://sc04.alicdn.com/kf/Sdc4e18f098e142b797df687e8befbfa14.png,1500,1492,PNG,
1601939752005,company,3,Customization capabilities,https://sc04.alicdn.com/kf/S2a3af5690d524680824086ad8419dbc9G.png,1254,1254,PNG,
1601939752005,company,4,Company overview,https://sc04.alicdn.com/kf/Sf587c854711748af9759e77ce5aeb03c3.png,1254,1254,PNG,
1601939752005,company,5,Factory profile,https://sc04.alicdn.com/kf/Sfea34bbd56ae4d0583aa855838eb1454F.png,1500,1364,PNG,
1601939736061,sku_color,1,Wine Red,https://sc04.alicdn.com/kf/S4e6d8fbe85c549ea85e0eba28de4c832P.png,800,800,PNG,
1601939736061,sku_color,2,Grey,https://sc04.alicdn.com/kf/Se55a38db0443412a829fce9f98cea790n.png,800,800,PNG,
1601939736061,sku_color,3,Black,https://sc04.alicdn.com/kf/S3db506c301d54df89b6ad1164a9d8761n.png,800,800,PNG,
1601939736061,detail,1,Product dimensions,https://sc04.alicdn.com/kf/S9692eea3634f4244a87c6a5f042f2218G.jpg,1200,1400,JPEG,
1601939736061,detail,2,Detail shot,https://sc04.alicdn.com/kf/S3ba46a6991414401b0f7bb437383f48cQ.jpg,1200,1400,JPEG,
1601939736061,detail,3,Other product images,https://sc04.alicdn.com/kf/S2b5438cbe0a846c894d36a1a328dd8b1J.jpg,1200,1400,JPEG,
1601939736061,detail,4,Scene image,https://sc04.alicdn.com/kf/S660455bfbb5f4634a50372274d99f4e9H.png,1254,1254,PNG,
1601939736061,company,1,Customization capabilities,https://sc04.alicdn.com/kf/S2a3af5690d524680824086ad8419dbc9G.png,1254,1254,PNG,
1601939736061,company,2,Company overview,https://sc04.alicdn.com/kf/Sf587c854711748af9759e77ce5aeb03c3.png,1254,1254,PNG,
1601939736061,company,3,Packaging & shipping specifications,https://sc04.alicdn.com/kf/Sc1dc6ec7d435404db6a31c6938a734a0g.png,1254,1254,PNG,
1601939736061,company,4,Production workflow,https://sc04.alicdn.com/kf/Sdc4e18f098e142b797df687e8befbfa14.png,1500,1492,PNG,
1601939736061,company,5,Factory profile,https://sc04.alicdn.com/kf/Sfea34bbd56ae4d0583aa855838eb1454F.png,1500,1364,PNG,
1601939722180,sku_color,1,Black,https://sc04.alicdn.com/kf/S9d5a26f942c4424b92575d1d1de95645H.jpg,900,900,JPEG,
1601939722180,sku_color,2,Brown,https://sc04.alicdn.com/kf/S5e83980b47c741668b5d8b4f6cc8e4bdt.jpg,900,900,JPEG,
1601939722180,sku_color,3,Grey,https://sc04.alicdn.com/kf/Sa5cf5d5ec80b495c91f852062f178df5p.jpg,900,900,JPEG,
1601939722180,detail,1,Other product images,https://sc04.alicdn.com/kf/Se74b4ba3c9b448c79e0106aaae79e8adW.jpg,1200,1200,JPEG,
1601939722180,detail,2,Detail shot,https://sc04.alicdn.com/kf/Sd42fc2ee64f843dcb264cd942523e5f4j.jpg,1200,1200,JPEG,
1601939722180,detail,3,Scene image,https://sc04.alicdn.com/kf/Scf04d08b578f49a7affa97416887baa7w.jpg,1200,1200,JPEG,
1601939722180,detail,4,Product dimensions,https://sc04.alicdn.com/kf/Sa7449eac684b49baa26465caa45525f0b.jpg,1200,1200,JPEG,
1601939722180,company,1,Factory profile,https://sc04.alicdn.com/kf/Sfea34bbd56ae4d0583aa855838eb1454F.png,1500,1364,PNG,
1601939722180,company,2,Company overview,https://sc04.alicdn.com/kf/Sf587c854711748af9759e77ce5aeb03c3.png,1254,1254,PNG,
1601939722180,company,3,Production workflow,https://sc04.alicdn.com/kf/Sdc4e18f098e142b797df687e8befbfa14.png,1500,1492,PNG,
1601939722180,company,4,Packaging & shipping specifications,https://sc04.alicdn.com/kf/Sc1dc6ec7d435404db6a31c6938a734a0g.png,1254,1254,PNG,
1601939722180,company,5,Customization capabilities,https://sc04.alicdn.com/kf/S2a3af5690d524680824086ad8419dbc9G.png,1254,1254,PNG,
1601939703288,sku_color,1,Grey,https://sc04.alicdn.com/kf/Seb05122294b9496195395be47a07c8dbf.jpg,900,900,JPEG,
1601939703288,sku_color,2,Black White,https://sc04.alicdn.com/kf/Sd833363272e24b12b30dfbc7794cf8ddl.jpg,900,900,JPEG,
1601939703288,sku_color,3,Black,https://sc04.alicdn.com/kf/S44f5e14251f54de8b7d0a06b9604bd15x.jpg,900,900,JPEG,
1601939703288,sku_color,4,Cream,https://sc04.alicdn.com/kf/S8b2ab7240ff943838b5365039bd3d23eY.jpg,900,900,JPEG,
1601939703288,detail,1,Other product images,https://sc04.alicdn.com/kf/S5587279ebac44ddea3d65863ebc5725cl.jpg,1200,1200,JPEG,
1601939703288,detail,2,Scene image,https://sc04.alicdn.com/kf/Sdc822169fd324194a3f088173364af24J.jpg,1200,1200,JPEG,
1601939703288,detail,3,Detail shot,https://sc04.alicdn.com/kf/Sc0a8106d7fb44a969780a843a7510bcfm.jpg,1200,1200,JPEG,
1601939703288,detail,4,Product dimensions,https://sc04.alicdn.com/kf/S204b28117b7e4f179273b2a4efe4a156V.jpg,1200,1200,JPEG,
1601939703288,company,1,Customization capabilities,https://sc04.alicdn.com/kf/S2a3af5690d524680824086ad8419dbc9G.png,1254,1254,PNG,
1601939703288,company,2,Company overview,https://sc04.alicdn.com/kf/Sf587c854711748af9759e77ce5aeb03c3.png,1254,1254,PNG,
1601939703288,company,3,Factory profile,https://sc04.alicdn.com/kf/Sfea34bbd56ae4d0583aa855838eb1454F.png,1500,1364,PNG,
1601939703288,company,4,Packaging & shipping specifications,https://sc04.alicdn.com/kf/Sc1dc6ec7d435404db6a31c6938a734a0g.png,1254,1254,PNG,
1601939703288,company,5,Production workflow,https://sc04.alicdn.com/kf/Sdc4e18f098e142b797df687e8befbfa14.png,1500,1492,PNG,
1601939691340,sku_color,1,Yellow Sole,https://sc04.alicdn.com/kf/Se68f18810164413e8b8ca2c4052460708.jpg,900,900,JPEG,
1601939691340,sku_color,2,Light Grey,https://sc04.alicdn.com/kf/S66c14dcbc3b848c9946dfc7e3d2b870bE.jpg,900,900,JPEG,
1601939691340,sku_color,3,Dark Grey,https://sc04.alicdn.com/kf/Sffddda0f12a242b3a68efff3fa1aebbd3.jpg,900,900,JPEG,
1601939691340,sku_color,4,All Black,https://sc04.alicdn.com/kf/S3a1525fbe2294800bec12e24fe3c7d33E.jpg,900,900,JPEG,
1601939691340,detail,1,Scene image,https://sc04.alicdn.com/kf/S345c38a66297450786621bf58c46b67aL.jpg,1200,1200,JPEG,
1601939691340,detail,2,Other product images,https://sc04.alicdn.com/kf/S3c48dab5991c48d49e82fd62e90b7df4y.jpg,1200,1200,JPEG,
1601939691340,detail,3,Detail shot,https://sc04.alicdn.com/kf/S1c38ac999ac64347bc3dabf232ec6983k.jpg,1200,1200,JPEG,
1601939691340,detail,4,Product dimensions,https://sc04.alicdn.com/kf/Scfbb2dd004d14e1b9bd78405a9105423U.jpg,1200,1200,JPEG,
1601939691340,company,1,Company overview,https://sc04.alicdn.com/kf/Sf587c854711748af9759e77ce5aeb03c3.png,1254,1254,PNG,
1601939691340,company,2,Factory profile,https://sc04.alicdn.com/kf/Sfea34bbd56ae4d0583aa855838eb1454F.png,1500,1364,PNG,
1601939691340,company,3,Production workflow,https://sc04.alicdn.com/kf/Sdc4e18f098e142b797df687e8befbfa14.png,1500,1492,PNG,
1601939691340,company,4,Packaging & shipping specifications,https://sc04.alicdn.com/kf/Sc1dc6ec7d435404db6a31c6938a734a0g.png,1254,1254,PNG,
1601939691340,company,5,Customization capabilities,https://sc04.alicdn.com/kf/S2a3af5690d524680824086ad8419dbc9G.png,1254,1254,PNG,
1601939665367,sku_color,1,All Black,https://sc04.alicdn.com/kf/S8c6d35295028456789c011305f6bc374Z.png,800,800,PNG,
1601939665367,sku_color,2,Black White,https://sc04.alicdn.com/kf/Sb1dff5fccaa243f1844f899e0ba544bbu.png,800,800,PNG,
1601939665367,sku_color,3,Pink,https://sc04.alicdn.com/kf/S7c0a0c31362042678b4b7b3a19be96707.png,800,800,PNG,
1601939665367,sku_color,4,Grey,https://sc04.alicdn.com/kf/S86f74eea95754663b00777813fbad2cc6.png,800,800,PNG,
1601939665367,sku_color,5,White,https://sc04.alicdn.com/kf/S69b23658e64e49e9bc27dbaad3c5f732l.png,800,800,PNG,
1601939665367,detail,1,Other product images,https://sc04.alicdn.com/kf/Sfc03a06e878447f6b79ca3afe9efb72bO.png,1254,1254,PNG,
1601939665367,detail,2,Product dimensions,https://sc04.alicdn.com/kf/Sfb079d9321414929a5f18743b20a4755m.png,1254,1254,PNG,
1601939665367,detail,3,Detail shot,https://sc04.alicdn.com/kf/S924a855f1a47406d97a1f451a24ef7123.png,1254,1254,PNG,
1601939665367,detail,4,Scene image,https://sc04.alicdn.com/kf/Sa8b3fd02756748a0856ec0d5abbc8f3c1.png,1254,1254,PNG,
1601939665367,company,1,Customization capabilities,https://sc04.alicdn.com/kf/S2a3af5690d524680824086ad8419dbc9G.png,1254,1254,PNG,
1601939665367,company,2,Company overview,https://sc04.alicdn.com/kf/Sf587c854711748af9759e77ce5aeb03c3.png,1254,1254,PNG,
1601939665367,company,3,Production workflow,https://sc04.alicdn.com/kf/Sdc4e18f098e142b797df687e8befbfa14.png,1500,1492,PNG,
1601939665367,company,4,Packaging & shipping specifications,https://sc04.alicdn.com/kf/Sc1dc6ec7d435404db6a31c6938a734a0g.png,1254,1254,PNG,
1601939665367,company,5,Factory profile,https://sc04.alicdn.com/kf/Sfea34bbd56ae4d0583aa855838eb1454F.png,1500,1364,PNG,
1601939666421,sku_color,1,Grey Black,https://sc04.alicdn.com/kf/Sfb0129075f6646019a79b071d857e6b1l.jpg,800,800,JPEG,
1601939666421,sku_color,2,Light Grey,https://sc04.alicdn.com/kf/S02841e5087294d3da7d1abb9abb8e103G.jpg,800,800,JPEG,
1601939666421,sku_color,3,Grey White,https://sc04.alicdn.com/kf/Sa9ea974bdbe14b5684c52680c0a7ec7eS.jpg,800,800,JPEG,
1601939666421,detail,1,Scene image,https://sc04.alicdn.com/kf/Sca0bf46c9bfb494fbed27cc73e746e34o.png,1254,1254,PNG,
1601939666421,detail,2,Product dimensions,https://sc04.alicdn.com/kf/A7ab855c861834ddb92607ed1afefec5bX.jpg,1200,1200,JPEG,
1601939666421,detail,3,Detail shot,https://sc04.alicdn.com/kf/Acf613970c7cb4ea7a63d8a29d4e0785cR.jpg,1200,1200,JPEG,
1601939666421,detail,4,Other product images,https://sc04.alicdn.com/kf/Sbe39f58e9d3b47a9825edba41478bc81u.jpg,1200,1200,JPEG,
1601939666421,company,1,Packaging & shipping specifications,https://sc04.alicdn.com/kf/Sc1dc6ec7d435404db6a31c6938a734a0g.png,1254,1254,PNG,
1601939666421,company,2,Customization capabilities,https://sc04.alicdn.com/kf/S2a3af5690d524680824086ad8419dbc9G.png,1254,1254,PNG,
1601939666421,company,3,Factory profile,https://sc04.alicdn.com/kf/Sfea34bbd56ae4d0583aa855838eb1454F.png,1500,1364,PNG,
1601939666421,company,4,Production workflow,https://sc04.alicdn.com/kf/Sdc4e18f098e142b797df687e8befbfa14.png,1500,1492,PNG,
1601939666421,company,5,Company overview,https://sc04.alicdn.com/kf/Sf587c854711748af9759e77ce5aeb03c3.png,1254,1254,PNG,
1601939663432,sku_color,1,All Black,https://sc04.alicdn.com/kf/S8c6d35295028456789c011305f6bc374Z.png,800,800,PNG,
1601939663432,sku_color,2,Black White,https://sc04.alicdn.com/kf/Sb1dff5fccaa243f1844f899e0ba544bbu.png,800,800,PNG,
1601939663432,sku_color,3,White,https://sc04.alicdn.com/kf/S69b23658e64e49e9bc27dbaad3c5f732l.png,800,800,PNG,
1601939663432,sku_color,4,Pink,https://sc04.alicdn.com/kf/S7c0a0c31362042678b4b7b3a19be96707.png,800,800,PNG,
1601939663432,sku_color,5,Grey,https://sc04.alicdn.com/kf/S86f74eea95754663b00777813fbad2cc6.png,800,800,PNG,
1601939663432,detail,1,Other product images,https://sc04.alicdn.com/kf/Sfc03a06e878447f6b79ca3afe9efb72bO.png,1254,1254,PNG,
1601939663432,detail,2,Product dimensions,https://sc04.alicdn.com/kf/Sfb079d9321414929a5f18743b20a4755m.png,1254,1254,PNG,
1601939663432,detail,3,Detail shot,https://sc04.alicdn.com/kf/S924a855f1a47406d97a1f451a24ef7123.png,1254,1254,PNG,
1601939663432,detail,4,Scene image,https://sc04.alicdn.com/kf/Sa8b3fd02756748a0856ec0d5abbc8f3c1.png,1254,1254,PNG,
1601939663432,company,1,Company overview,https://sc04.alicdn.com/kf/Sf587c854711748af9759e77ce5aeb03c3.png,1254,1254,PNG,
1601939663432,company,2,Customization capabilities,https://sc04.alicdn.com/kf/S2a3af5690d524680824086ad8419dbc9G.png,1254,1254,PNG,
1601939663432,company,3,Packaging & shipping specifications,https://sc04.alicdn.com/kf/Sc1dc6ec7d435404db6a31c6938a734a0g.png,1254,1254,PNG,
1601939663432,company,4,Production workflow,https://sc04.alicdn.com/kf/Sdc4e18f098e142b797df687e8befbfa14.png,1500,1492,PNG,
1601939663432,company,5,Factory profile,https://sc04.alicdn.com/kf/Sfea34bbd56ae4d0583aa855838eb1454F.png,1500,1364,PNG,
1601939659415,sku_color,1,Black White,https://sc04.alicdn.com/kf/S5233bd32ea3a48dfaeda865804394ccaM.png,800,800,PNG,
1601939659415,sku_color,2,All Black,https://sc04.alicdn.com/kf/Sedc33690ef824f9c91f299248c076511l.png,800,800,PNG,
1601939659415,sku_color,3,White Black,https://sc04.alicdn.com/kf/S714b9d5874c248e1b8026360c3d386d9w.png,800,800,PNG,
1601939659415,sku_color,4,Grey Green,https://sc04.alicdn.com/kf/S7ef8582d961f4f82bb7ebd432cc5b0abL.png,800,800,PNG,
1601939659415,detail,1,Detail shot,https://sc04.alicdn.com/kf/Hc489d083b55e4fa683500cf60216821aN.jpg,1200,1200,JPEG,
1601939659415,detail,2,Other product images,https://sc04.alicdn.com/kf/H9baca523b47d4f6294df9b287ac57cfcC.jpg,1200,1200,JPEG,
1601939659415,detail,3,Scene image,https://sc04.alicdn.com/kf/S740ab006ba9c464f924e72915c6843498.png,1254,1254,PNG,
1601939659415,detail,4,Product dimensions,https://sc04.alicdn.com/kf/H23ca6027e04f455689312466a3e85daf1.jpg,1200,1200,JPEG,
1601939659415,company,1,Production workflow,https://sc04.alicdn.com/kf/Sdc4e18f098e142b797df687e8befbfa14.png,1500,1492,PNG,
1601939659415,company,2,Factory profile,https://sc04.alicdn.com/kf/Sfea34bbd56ae4d0583aa855838eb1454F.png,1500,1364,PNG,
1601939659415,company,3,Company overview,https://sc04.alicdn.com/kf/Sf587c854711748af9759e77ce5aeb03c3.png,1254,1254,PNG,
1601939659415,company,4,Customization capabilities,https://sc04.alicdn.com/kf/S2a3af5690d524680824086ad8419dbc9G.png,1254,1254,PNG,
1601939659415,company,5,Packaging & shipping specifications,https://sc04.alicdn.com/kf/Sc1dc6ec7d435404db6a31c6938a734a0g.png,1254,1254,PNG,
1601939633580,sku_color,1,Black,https://sc04.alicdn.com/kf/S1b151e11749145f9952e78cd13b27841m.jpg,1000,1000,JPEG,
1601939633580,sku_color,2,Zebra Stripe,https://sc04.alicdn.com/kf/S398f9e5e19e149da9dd5c01533ee8a39t.jpg,1000,1000,JPEG,
1601939633580,sku_color,3,Pink,https://sc04.alicdn.com/kf/S66e6afc453fd4dba84bb64d1164c5848k.jpg,1000,1000,JPEG,
1601939633580,detail,1,Other product images,https://sc04.alicdn.com/kf/S4ebf06dbb0c74e5b8692f6e15e6b1c3fW.jpg,1200,1200,JPEG,
1601939633580,detail,2,Product dimensions,https://sc04.alicdn.com/kf/Sdafafcc35f5d4d18adf9f5d5017753e9s.jpg,1200,1200,JPEG,
1601939633580,detail,3,Detail shot,https://sc04.alicdn.com/kf/Sce30c0cef8d64ebc874b33062c4bf6f4r.jpg,1200,1200,JPEG,
1601939633580,detail,4,Scene image,https://sc04.alicdn.com/kf/S19b3fa49e3ed49c7838ac4ff81a3b418d.jpg,1200,1200,JPEG,
1601939633580,company,1,Customization capabilities,https://sc04.alicdn.com/kf/S2a3af5690d524680824086ad8419dbc9G.png,1254,1254,PNG,
1601939633580,company,2,Production workflow,https://sc04.alicdn.com/kf/Sdc4e18f098e142b797df687e8befbfa14.png,1500,1492,PNG,
1601939633580,company,3,Packaging & shipping specifications,https://sc04.alicdn.com/kf/Sc1dc6ec7d435404db6a31c6938a734a0g.png,1254,1254,PNG,
1601939633580,company,4,Company overview,https://sc04.alicdn.com/kf/Sf587c854711748af9759e77ce5aeb03c3.png,1254,1254,PNG,
